,0,1,2,3,4
574,-5.15,-2.56,1.8,2500,0
575,-1.49,9.64,-1.86,2534.18,1847.551
576,-1.25,18.97,-4.66,2495.117,-263.936
577,5.04,-8.29,2.59,2514.648,791.807
578,-1.98,-14.87,1.43,2504.883,263.936
579,-10.09,-12.07,1.55,2514.648,791.807
580,-4.96,-15.12,3.08,2504.883,263.936
581,4.55,-10.36,1.8,2524.414,1319.679
582,11.86,8.48,0.64,2519.531,1055.743
583,-1.67,7.75,-1.13,2519.531,1055.743
584,-1.85,-16.03,2.35,2514.648,791.807
585,0.65,-7.01,0.58,2529.297,1583.615
586,1.8,17.75,-4.05,2509.766,527.872
587,3.75,-16.7,6.86,2504.883,263.936
588,1.86,-11.52,2.53,2490.234,-527.872
589,1.74,16.29,-1.8,2524.414,1319.679
590,4.61,-21.4,5.34,2509.766,527.872
591,-1.43,15.25,-4.42,2490.234,-527.872
592,-5.51,-4.63,3.26,2504.883,263.936
593,0.34,4.94,-2.96,2509.766,527.872
594,0.71,14.58,-1.25,2524.414,1319.679
595,0.89,-17.68,2.71,2519.531,1055.743
596,-5.27,19.64,-6.43,2514.648,791.807
597,-1.98,-14.08,4.12,2524.414,1319.679
598,9.91,7.69,-1.25,2485.352,-791.807
599,-2.71,3.42,1.74,2509.766,527.872
600,-0.45,-14.81,1.62,2490.234,-527.872
601,-10.39,15.92,-7.35,2500,0
602,0.65,17.08,-2.65,2519.531,1055.743
603,-0.7,5.8,-1.01,2485.352,-791.807
604,1.62,8.05,0.21,2548.828,2639.358
605,-1.73,14.82,-2.16,2504.883,263.936
606,-1.25,4.94,0.21,2504.883,263.936
607,-8.62,15.55,-3.14,2529.297,1583.615
608,5.16,19.09,-2.16,2500,0
609,0.89,19.27,-4.79,2500,0
610,-1.18,6.16,-0.76,2519.531,1055.743
611,3.75,-10.48,3.26,2529.297,1583.615
612,-5.21,-13.65,0.52,2500,0
613,-1.37,-16.46,5.27,2524.414,1319.679
614,-4.84,-10.6,3.38,2495.117,-263.936
615,-4.9,-4.32,1.62,2504.883,263.936
616,4.61,7.63,2.04,2504.883,263.936
617,2.29,17.14,-3.38,2524.414,1319.679
618,6.25,0.68,0.27,2524.414,1319.679
619,9.97,-19.63,7.53,2504.883,263.936
620,-4.9,-9.14,0.76,2495.117,-263.936
621,-0.88,3.66,0.4,2490.234,-527.872
622,-5.88,14.21,-6.31,2524.414,1319.679
623,-0.09,-12.31,1.68,2495.117,-263.936
624,-3.2,-13.35,2.84,2504.883,263.936
625,5.16,1.77,2.59,2509.766,527.872
626,2.17,17.32,-4.24,2480.469,-1055.743
627,9.18,1.16,-0.7,2529.297,1583.615
628,-5.03,-5.18,-1.68,2529.297,1583.615
629,-2.34,-7.01,1.62,2509.766,527.872
630,-0.82,8.66,-2.23,2514.648,791.807
631,3.57,15.86,-3.81,2500,0
632,7.54,10.07,-3.08,2485.352,-791.807
633,11.56,-1.64,0.27,2524.414,1319.679
634,-2.95,-19.93,4.12,2514.648,791.807
635,-5.88,0.68,1.31,2500,0
636,0.65,-3.29,3.93,2504.883,263.936
637,-2.53,18.42,-3.81,2509.766,527.872
638,0.1,17.14,-3.63,2504.883,263.936
639,11.8,5.49,-0.21,2514.648,791.807
640,-1.25,-12.92,0.52,2504.883,263.936
641,-5.09,-15.73,4.12,2500,0
642,-1.06,0.98,0.03,2504.883,263.936
643,12.29,9.76,-0.52,2500,0
644,3.82,-2.19,-0.15,2500,0
645,-16.12,-4.81,-4.42,2504.883,263.936
646,-10.39,2.87,-1.19,2485.352,-791.807
647,-1.61,13.66,-2.1,2504.883,263.936
648,17.35,2.63,4.3,2500,0
649,-8.26,-3.04,0.82,2504.883,263.936
650,1.44,15,-2.96,2500,0
651,-6.61,-13.96,0.76,2500,0
652,-2.89,11.53,-1.13,2534.18,1847.551
653,6.93,14.21,-2.16,2495.117,-263.936
654,-8.99,25.25,-6.74,2509.766,527.872
655,-2.77,12.69,-1.43,2509.766,527.872
656,-4.66,-0.24,0.58,2514.648,791.807
657,8.94,-25.18,6.49,2504.883,263.936
658,7.47,-8.29,3.02,2524.414,1319.679
659,1.38,17.63,-3.87,2504.883,263.936
660,16.68,6.71,4.48,2519.531,1055.743
661,-3.99,0.43,0.58,2504.883,263.936
662,-3.99,-3.96,2.9,2519.531,1055.743
663,0.71,5.25,0.15,2509.766,527.872
664,-6.98,-1.52,0.09,2490.234,-527.872
665,-1.43,-15.06,2.47,2504.883,263.936
666,1.32,-10.91,1.74,2504.883,263.936
667,4.24,1.41,-2.04,2509.766,527.872
668,2.78,6.04,0.09,2504.883,263.936
669,1.5,-2.62,2.04,2500,0
670,-3.87,-4.87,2.04,2500,0
671,-12.89,-10.48,0.15,2500,0
672,-2.22,-14.39,3.87,2495.117,-263.936
673,6.32,8.72,-1.92,2490.234,-527.872
674,-17.22,17.81,-8.38,2504.883,263.936
675,-2.1,-12.19,0.4,2509.766,527.872
676,3.69,12.75,-2.04,2495.117,-263.936
677,3.51,5,0.58,2519.531,1055.743
678,-1,-3.23,1.8,2519.531,1055.743
679,-3.01,-14.99,3.26,2500,0
680,5.83,-20.24,8.51,2509.766,527.872
681,0.95,-15.91,2.47,2509.766,527.872
682,-0.64,-13.29,0.82,2490.234,-527.872
683,2.41,-7.25,2.47,2509.766,527.872
684,3.82,12.63,-2.29,2509.766,527.872
685,-0.51,8.91,-0.76,2485.352,-791.807
686,-4.05,1.77,0.09,2504.883,263.936
687,-2.95,-7.13,2.29,2514.648,791.807
688,-10.09,-5.91,-0.82,2514.648,791.807
689,-7.77,-15.36,4.12,2490.234,-527.872
690,-3.44,1.9,-0.15,2500,0
691,-7.46,11.9,-0.64,2558.594,3167.229
692,-0.33,14.64,-1.92,2500,0
693,-1.67,17.69,-3.69,2500,0
694,0.95,17.02,-3.08,2524.414,1319.679
695,8.63,4.94,-1.07,2519.531,1055.743
696,-1.55,-16.7,1.8,2500,0
697,-9.29,14.39,-4.54,2539.062,2111.487
698,-1.73,-14.75,1.92,2514.648,791.807
699,-4.42,7.75,-1.62,2495.117,-263.936
700,16.32,-4.63,4.36,2529.297,1583.615
701,-6.85,-11.58,2.53,2504.883,263.936
702,0.1,12.5,-2.04,2509.766,527.872
703,16.01,-8.9,6.68,2495.117,-263.936
704,-6.18,2.75,0.82,2519.531,1055.743
705,2.23,16.59,-3.99,2504.883,263.936
706,14.12,0.43,2.41,2529.297,1583.615
707,2.17,-10.36,1.31,2504.883,263.936
708,5.16,-1.58,-1.25,2504.883,263.936
709,12.35,7.38,1.55,2504.883,263.936
710,2.29,14.33,-1.07,2495.117,-263.936
711,-4.84,-16.4,3.26,2504.883,263.936
712,14.12,-7.37,3.87,2534.18,1847.551
713,-3.87,13.79,-2.96,2514.648,791.807
714,0.16,-14.51,2.53,2504.883,263.936
715,8.88,19.03,-2.71,2495.117,-263.936
716,-5.88,6.77,-1.49,2495.117,-263.936
717,10.1,-19.93,5.64,2504.883,263.936
718,7.17,2.14,-1.07,2504.883,263.936
719,3.45,-6.03,1.55,2500,0
720,4.91,-21.76,6.19,2509.766,527.872
721,-9.9,0.43,-0.46,2519.531,1055.743
722,-1.06,-19.26,3.2,2480.469,-1055.743
723,5.65,10.92,-1.86,2509.766,527.872
724,-6.06,2.02,1.31,2495.117,-263.936
725,1.56,-9.2,0.95,2504.883,263.936
726,10.04,3.05,3.32,2495.117,-263.936
727,-3.75,-14.57,3.08,2514.648,791.807
728,-1,-11.09,0.21,2509.766,527.872
729,-13.56,-12.01,0.03,2519.531,1055.743
730,-1.12,-18.71,2.96,2504.883,263.936
731,0.4,-18.29,4.54,2519.531,1055.743
732,-4.6,-7.68,3.26,2500,0
733,-5.7,4.76,-0.27,2495.117,-263.936
734,-6.12,0.13,-0.09,2480.469,-1055.743
735,3.39,11.71,0.7,2495.117,-263.936
736,0.71,15.86,-1.55,2504.883,263.936
737,-9.84,10.61,-3.08,2495.117,-263.936
738,-9.05,-6.64,-0.15,2509.766,527.872
739,1.07,-8.65,0.58,2509.766,527.872
740,-6,-14.26,1.37,2514.648,791.807
741,-4.11,-10.24,3.08,2490.234,-527.872
742,-4.9,7.14,-1.19,2495.117,-263.936
743,0.04,1.53,0.34,2529.297,1583.615
744,5.65,16.71,-2.77,2485.352,-791.807
745,4.67,13.11,-3.14,2500,0
746,13.75,6.29,0.76,2524.414,1319.679
747,8.39,-10.48,2.71,2504.883,263.936
748,1.62,-4.2,-0.46,2519.531,1055.743
749,9.61,3.72,1.98,2509.766,527.872
750,-0.64,17.08,-2.84,2524.414,1319.679
751,-2.65,8.85,-3.57,2490.234,-527.872
752,7.05,13.54,-0.52,2524.414,1319.679
753,0.1,5.68,0.09,2504.883,263.936
754,-3.5,8.3,-2.04,2519.531,1055.743
755,7.54,3.85,3.08,2490.234,-527.872
756,-3.32,-3.35,1.74,2495.117,-263.936
757,1.13,-16.28,3.99,2529.297,1583.615
758,-6.55,-14.45,3.38,2519.531,1055.743
759,-1.18,-16.28,3.99,2509.766,527.872
760,-0.15,-6.82,0.21,2490.234,-527.872
761,3.94,9.7,-2.71,2509.766,527.872
762,-3.75,4.94,-0.09,2514.648,791.807
763,-10.45,0.55,-2.59,2509.766,527.872
764,-4.84,-9.39,2.84,2495.117,-263.936
765,0.22,-17.25,3.26,2504.883,263.936
766,9.12,-13.17,5.46,2529.297,1583.615
767,3.15,-7.01,2.53,2519.531,1055.743
768,1.93,15.74,-3.45,2504.883,263.936
769,2.05,16.16,-3.2,2504.883,263.936
770,-2.04,10.74,-2.77,2509.766,527.872
771,-3.14,-4.32,1.98,2485.352,-791.807
772,-16.67,-9.75,1.68,2524.414,1319.679
773,-4.72,-17.49,3.26,2495.117,-263.936
774,-0.39,-12.92,2.1,2504.883,263.936
775,-12.34,-12.19,2.04,2514.648,791.807
776,-3.75,-3.84,1.92,2504.883,263.936
777,-6.92,0.74,1.07,2514.648,791.807
778,-7.95,6.29,-0.4,2495.117,-263.936
779,-8.99,6.16,-1.86,2485.352,-791.807
780,-4.6,8.72,-2.53,2509.766,527.872
781,5.04,20.13,-2.35,2509.766,527.872
782,3.57,12.57,-1.74,2509.766,527.872
783,1.44,0.37,-1.19,2524.414,1319.679
784,3.69,-18.17,5.03,2524.414,1319.679
785,5.1,-7.92,2.77,2514.648,791.807
786,-1.73,5.31,-3.81,2514.648,791.807
787,6.44,13.79,-2.29,2490.234,-527.872
788,-1.67,15.68,-2.59,2524.414,1319.679
789,5.46,13.42,-1.8,2504.883,263.936
790,3.45,19.27,-3.45,2504.883,263.936
791,-4.66,6.83,-0.64,2490.234,-527.872
792,-1.98,8.91,0.09,2509.766,527.872
793,-5.64,8.05,-2.23,2514.648,791.807
794,-5.39,-11.58,3.57,2504.883,263.936
795,2.29,-18.47,4.42,2504.883,263.936
796,9.3,6.77,-1.74,2524.414,1319.679
797,-0.21,4.46,1.74,2495.117,-263.936
798,-8.07,-16.95,2.84,2495.117,-263.936
799,4.55,-5.6,0.27,2509.766,527.872
800,0.16,17.26,-3.14,2524.414,1319.679
801,-6.37,3.48,-0.7,2495.117,-263.936
802,-0.51,-16.7,2.71,2500,0
803,-1.61,13.54,-4.6,2509.766,527.872
804,-0.64,-12.98,4.73,2519.531,1055.743
805,4.3,12.14,-2.41,2514.648,791.807
806,6.07,-4.51,4.91,2504.883,263.936
807,8.02,-8.71,3.32,2529.297,1583.615
808,-5.64,6.1,-2.53,2509.766,527.872
809,0.77,-9.2,2.04,2514.648,791.807
810,-3.62,18.91,-4.54,2504.883,263.936
811,0.71,-13.71,2.1,2500,0
812,-1,17.44,-5.34,2500,0
813,-8.07,-1.21,0.82,2504.883,263.936
814,9.36,0.13,-2.16,2514.648,791.807
815,8.82,16.47,-0.88,2490.234,-527.872
816,-3.75,3.48,-0.09,2495.117,-263.936
817,1.19,-17.49,5.15,2543.945,2375.422
818,-0.64,-16.46,2.41,2495.117,-263.936
819,6.38,8.91,-1.92,2504.883,263.936
820,-10.88,2.69,-0.03,2490.234,-527.872
821,9.91,1.41,-1.31,2504.883,263.936
822,-5.33,-8.17,3.26,2500,0
823,8.27,-0.06,-0.58,2509.766,527.872
824,-2.46,-15.24,3.75,2495.117,-263.936
825,-1.49,14.94,-5.64,2504.883,263.936
826,-1.06,12.38,-3.75,2534.18,1847.551
827,-0.64,-17.43,4.05,2504.883,263.936
828,-7.4,-7.68,0.15,2509.766,527.872
829,4,-7.5,2.1,2509.766,527.872
830,3.33,14.15,-3.63,2524.414,1319.679
831,-17.53,-3.59,-0.7,2514.648,791.807
832,1.44,11.53,-2.1,2456.055,-2375.422
833,7.6,-9.81,2.23,2500,0
834,-12.16,-6.21,2.84,2509.766,527.872
835,2.54,13.97,-3.57,2509.766,527.872
836,-1.98,-17.07,3.08,2514.648,791.807
837,0.52,-13.65,2.53,2504.883,263.936
838,6.38,-4.87,1.55,2514.648,791.807
839,9.97,8.54,-1.07,2500,0
840,4.85,16.04,-3.32,2504.883,263.936
841,-4.17,8.42,-2.29,2519.531,1055.743
842,-15.09,-2.8,1.25,2509.766,527.872
843,-5.94,-9.45,3.51,2524.414,1319.679
844,3.21,-14.02,2.71,2509.766,527.872
845,19.12,-11.21,6.49,2514.648,791.807
846,2.66,17.32,-3.87,2534.18,1847.551
847,-7.28,-4.57,1.13,2524.414,1319.679
848,0.28,-13.23,1.86,2514.648,791.807
849,4.12,-1.76,-1.37,2509.766,527.872
850,5.83,15.92,-3.87,2514.648,791.807
851,2.6,10.98,0.21,2529.297,1583.615
852,-4.42,6.59,-0.4,2490.234,-527.872
853,-3.5,-6.76,2.59,2509.766,527.872
854,-5.7,3.72,1.92,2495.117,-263.936
855,-7.59,-1.58,1.19,2490.234,-527.872
856,2.96,-15.42,4.48,2509.766,527.872
857,-6.37,-16.03,4.36,2500,0
858,-1.18,-16.82,3.51,2490.234,-527.872
859,2.6,-16.28,3.45,2504.883,263.936
860,-8.01,-6.09,1.31,2514.648,791.807
861,-3.44,-9.93,2.71,2504.883,263.936
862,-13.5,-5.12,0.34,2514.648,791.807
863,-3.01,2.44,-0.21,2504.883,263.936
864,-5.09,2.87,-0.27,2504.883,263.936
865,-5.82,-13.71,1.74,2524.414,1319.679
866,-3.87,-17.25,2.77,2514.648,791.807
867,-0.64,-16.58,2.29,2509.766,527.872
868,-1.43,-7.98,2.35,2504.883,263.936
869,0.04,15.07,-3.32,2509.766,527.872
870,-3.81,-5.73,3.14,2500,0
871,1.68,-18.96,7.1,2514.648,791.807
872,0.95,13.66,-3.81,2500,0
873,-0.21,-7.31,1.55,2500,0
874,2.6,9.09,-2.41,2519.531,1055.743
875,-2.83,-15.24,3.32,2519.531,1055.743
876,3.51,8.97,1.13,2519.531,1055.743
877,-3.93,-15.18,4.66,2490.234,-527.872
878,6.01,-5.36,0.27,2524.414,1319.679
879,-9.84,7.5,-1.31,2519.531,1055.743
880,3.69,-8.59,0.88,2524.414,1319.679
881,-5.57,5.61,0.46,2514.648,791.807
882,6.86,0.55,0.03,2519.531,1055.743
883,-3.99,-14.26,3.2,2509.766,527.872
884,7.29,6.71,-0.46,2514.648,791.807
885,-5.64,1.16,-0.76,2509.766,527.872
886,7.11,-3.84,0.34,2519.531,1055.743
887,1.25,5.49,-0.52,2524.414,1319.679
888,-4.54,-13.04,1.86,2524.414,1319.679
889,1.32,-8.1,0.4,2519.531,1055.743
890,5.04,5.74,0.64,2495.117,-263.936
891,-2.71,15.8,-4.3,2500,0
892,-6.49,7.93,-1.62,2519.531,1055.743
893,-16.92,-10.42,0.64,2509.766,527.872
894,2.17,-16.82,2.77,2500,0
895,6.44,-1.76,1.07,2514.648,791.807
896,-3.26,16.53,-3.2,2490.234,-527.872
897,-8.38,-0.85,-0.03,2500,0
898,4,-5.6,1.55,2509.766,527.872
899,-0.64,14.52,-3.75,2514.648,791.807
900,-5.82,-5,1.8,2500,0
901,8.75,-10.85,1.74,2534.18,1847.551
902,6.07,12.81,-1.98,2509.766,527.872
903,-2.65,-0.97,1.86,2485.352,-791.807
904,7.47,-20.3,5.09,2500,0
905,6.25,8.24,-3.38,2519.531,1055.743
906,-4.42,6.83,-0.09,2500,0
907,-3.26,-16.58,1.55,2548.828,2639.358
908,3.82,16.83,-3.02,2500,0
909,4.36,-17.25,5.09,2490.234,-527.872
910,7.78,18.91,-3.14,2500,0
911,-0.57,-17.07,2.16,2500,0
912,-1,10.98,-1.55,2504.883,263.936
913,5.4,-11.46,2.77,2509.766,527.872
914,-6.49,-1.4,1.13,2485.352,-791.807
915,-4.96,16.59,-3.32,2509.766,527.872
916,-1.31,-18.53,5.03,2524.414,1319.679
917,-0.88,14.39,-2.47,2495.117,-263.936
918,6.01,-16.95,6.55,2500,0
919,1.38,15.07,-2.41,2504.883,263.936
920,3.57,-13.35,2.96,2504.883,263.936
921,-2.83,14.21,-1.62,2509.766,527.872
922,1.32,-17.68,2.41,2500,0
923,13.57,6.47,2.59,2519.531,1055.743
924,0.77,-17.43,1.8,2509.766,527.872
925,-4.66,5.31,0.82,2495.117,-263.936
926,-3.38,-0.91,-2.65,2519.531,1055.743
927,-0.76,16.1,-3.14,2490.234,-527.872
928,2.96,-16.15,3.69,2480.469,-1055.743
929,-3.81,14.88,-3.69,2509.766,527.872
930,-0.39,-18.96,3.2,2500,0
931,-1.67,10.74,-3.02,2495.117,-263.936
932,-7.1,-0.97,-0.27,2485.352,-791.807
933,3.15,-10.6,1.92,2500,0
934,8.82,8.72,0.4,2500,0
935,-1.18,-9.14,2.9,2509.766,527.872
936,9.12,1.04,-0.21,2514.648,791.807
937,-4.17,0.43,1.37,2509.766,527.872
938,9.18,2.02,-1.19,2495.117,-263.936
939,0.52,-16.4,4.66,2500,0
940,-5.03,16.59,-2.65,2519.531,1055.743
941,3.82,9.88,-3.26,2519.531,1055.743
942,1.38,-18.47,3.63,2480.469,-1055.743
943,4.61,6.41,-1.49,2509.766,527.872
944,-3.81,-6.03,3.32,2495.117,-263.936
945,13.27,-12.43,6.07,2529.297,1583.615
946,1.32,13.91,-2.65,2524.414,1319.679
947,4.12,-8.59,2.23,2514.648,791.807
948,6.32,5.8,3.08,2519.531,1055.743
949,-3.5,-17.56,2.77,2509.766,527.872
950,-1.43,16.96,-4.79,2480.469,-1055.743
951,-0.03,-13.65,6.01,2490.234,-527.872
952,4.73,-11.28,2.41,2504.883,263.936
953,1.5,15.98,-2.71,2490.234,-527.872
954,-6.55,-3.41,2.9,2519.531,1055.743
955,5.71,-7.01,1.19,2500,0
956,-4.17,11.41,-3.45,2514.648,791.807
957,-8.68,-2.07,1.62,2500,0
958,6.13,-0.85,-0.09,2504.883,263.936
959,-3.81,5.43,0.03,2504.883,263.936
960,-3.07,-11.03,1.13,2504.883,263.936
961,-0.57,12.69,-2.41,2509.766,527.872
962,7.47,-17.68,6.68,2529.297,1583.615
963,4.67,-4.81,0.7,2509.766,527.872
964,-4.78,4.33,-0.76,2495.117,-263.936
965,6.68,-13.04,3.2,2504.883,263.936
966,-7.16,7.69,-2.29,2490.234,-527.872
967,-0.39,-4.93,-2.16,2534.18,1847.551
968,-0.82,13.72,0.88,2539.062,2111.487
969,-1.85,-18.29,3.81,2490.234,-527.872
970,2.72,7.44,-3.69,2529.297,1583.615
971,-2.04,17.99,-2.84,2519.531,1055.743
972,-5.15,-12.98,3.81,2509.766,527.872
973,-3.14,-9.51,0.03,2539.062,2111.487
974,2.29,14.15,-3.51,2504.883,263.936
975,-8.01,2.75,-1.31,2495.117,-263.936
976,1.07,-17.25,4.73,2519.531,1055.743
977,-1.12,15.55,-3.69,2495.117,-263.936
978,-3.99,-13.96,2.47,2490.234,-527.872
979,-0.39,14.15,-2.41,2495.117,-263.936
980,4.43,-6.46,0.95,2514.648,791.807
981,-15.33,-3.35,-3.38,2509.766,527.872
982,-1.61,17.2,-1.37,2495.117,-263.936
983,1.68,-15.24,3.69,2500,0
984,4.79,16.77,-0.76,2509.766,527.872
985,4.79,-13.23,3.51,2500,0
986,-1.61,-16.46,2.65,2500,0
987,2.9,13.18,-0.95,2519.531,1055.743
988,1.01,16.47,-3.81,2509.766,527.872
989,-4.72,-13.96,1.07,2514.648,791.807
990,3.33,13.85,-2.59,2509.766,527.872
991,-3.07,-7.19,3.26,2504.883,263.936
992,-8.07,-2.01,-2.16,2524.414,1319.679
993,-0.7,13.66,-1.19,2524.414,1319.679
994,1.13,-17.31,3.26,2514.648,791.807
995,0.95,20.19,-4.66,2524.414,1319.679
996,-1.79,-17.31,5.52,2514.648,791.807
997,0.28,13.85,-1.37,2509.766,527.872
998,2.29,-12.8,4.73,2519.531,1055.743
999,-1.31,-11.64,3.32,2500,0
1000,-9.29,11.59,-2.71,2504.883,263.936
1001,11.44,12.26,-1.37,2475.586,-1319.679
1002,4.91,-10.18,1.98,2504.883,263.936
1003,-3.44,-14.51,6.49,2524.414,1319.679
1004,-0.15,17.14,-3.26,2514.648,791.807
1005,7.35,-8.53,2.65,2490.234,-527.872
1006,-2.65,12.2,-2.96,2514.648,791.807
1007,4.43,-10.97,1.86,2509.766,527.872
1008,-11.67,8.66,-3.63,2500,0
1009,4.3,-8.04,1.98,2490.234,-527.872
1010,-6.79,2.08,-0.4,2509.766,527.872
1011,16.44,6.65,2.35,2514.648,791.807
1012,-5.51,-5.48,1.8,2500,0
1013,5.46,10.07,-1.8,2500,0
1014,-1.37,5.07,0.03,2514.648,791.807
1015,6.56,-5.6,1.49,2509.766,527.872
1016,-6.18,-7.37,1.25,2514.648,791.807
1017,1.62,15.68,-2.29,2500,0
1018,7.96,6.83,-2.29,2504.883,263.936
1019,18.45,-2.56,3.51,2504.883,263.936
1020,7.35,-6.4,0.4,2539.062,2111.487
1021,3.82,4.27,-2.04,2490.234,-527.872
1022,14.85,2.93,4.24,2509.766,527.872
1023,2.66,13.3,-3.75,2485.352,-791.807
1024,0.58,21.89,-6.62,2514.648,791.807
1025,4.49,-2.37,-0.09,2509.766,527.872
1026,-1.61,-16.34,2.47,2509.766,527.872
1027,4.43,14.88,-3.57,2509.766,527.872
1028,-5.88,-11.7,2.77,2519.531,1055.743
1029,1.62,13.11,-3.02,2485.352,-791.807
1030,4.55,-15.85,7.71,2504.883,263.936
1031,4.18,3.3,-2.9,2504.883,263.936
1032,-5.94,-0.18,2.04,2524.414,1319.679
1033,6.5,8.42,-3.2,2490.234,-527.872
1034,0.95,-15.42,2.77,2465.82,-1847.551
1035,-9.78,4.82,-1.98,2509.766,527.872
1036,-0.33,-10.18,2.77,2500,0
1037,-3.44,-6.52,2.59,2495.117,-263.936
1038,10.71,9.76,1.19,2485.352,-791.807
1039,-5.03,-12.25,0.52,2490.234,-527.872
1040,-6.79,6.96,-1.92,2504.883,263.936
1041,21.01,-2.74,3.38,2514.648,791.807
1042,0.28,-15.73,2.84,2514.648,791.807
1043,-10.03,-11.95,1.55,2495.117,-263.936
1044,-3.93,5.68,-1.13,2490.234,-527.872
1045,-4.84,0.37,1.19,2485.352,-791.807
1046,-8.38,0.68,1.62,2529.297,1583.615
1047,-8.38,8.05,-1.74,2514.648,791.807
1048,-6.25,7.08,-2.04,2500,0
1049,-2.16,1.04,2.04,2485.352,-791.807
1050,-5.88,-2.62,1.37,2480.469,-1055.743
1051,9.55,-20.79,7.53,2509.766,527.872
1052,-2.1,-11.46,3.75,2534.18,1847.551
1053,-0.51,-16.4,4.18,2490.234,-527.872
1054,8.75,-21.7,6.98,2514.648,791.807
1055,0.83,-15.42,2.53,2519.531,1055.743
1056,8.27,4.46,0.76,2500,0
1057,-2.46,16.16,-5.09,2500,0
1058,-6.43,13.91,-4.36,2509.766,527.872
1059,-4.35,1.16,1.25,2509.766,527.872
1060,-6.67,-2.8,-0.88,2509.766,527.872
1061,-8.99,4.94,-2.35,2504.883,263.936
1062,-5.39,2.57,1.31,2504.883,263.936
1063,-2.22,-9.81,3.51,2509.766,527.872
1064,3.02,-19.32,6.68,2514.648,791.807
1065,-3.01,-8.17,1.92,2509.766,527.872
1066,-1.43,-10.36,3.81,2514.648,791.807
1067,-0.64,-16.4,5.76,2509.766,527.872
1068,1.13,-15.3,3.08,2490.234,-527.872
1069,-1.18,-13.1,2.04,2514.648,791.807
1070,9.55,-14.39,3.14,2509.766,527.872
1071,7.41,-8.04,2.1,2524.414,1319.679
1072,-1.25,-1.34,-1.55,2490.234,-527.872
1073,5.1,-3.23,-0.21,2495.117,-263.936
1074,4.55,7.32,-1.92,2495.117,-263.936
1075,3.02,-18.65,4.36,2514.648,791.807
1076,-3.56,-12.74,2.59,2514.648,791.807
1077,8.21,-12.43,8.14,2514.648,791.807
1078,-3.99,10.43,-2.35,2509.766,527.872
1079,-1.12,16.47,-5.09,2504.883,263.936
1080,21.56,-5,5.27,2539.062,2111.487
1081,6.13,-14.99,3.81,2500,0
1082,-0.82,-16.09,3.14,2500,0
1083,-4.66,5.86,-1.55,2495.117,-263.936
1084,-2.65,13.79,-1.86,2519.531,1055.743
1085,12.6,5.43,1.86,2500,0
1086,7.96,-6.03,0.88,2519.531,1055.743
1087,8.75,-10.91,3.51,2514.648,791.807
1088,9.73,-17.37,7.41,2539.062,2111.487
1089,0.16,-16.28,2.41,2509.766,527.872
1090,1.99,-12.19,1.55,2504.883,263.936
1091,-5.33,-14.81,2.59,2500,0
1092,0.52,-17.56,3.57,2485.352,-791.807
1093,-0.09,-16.7,3.02,2529.297,1583.615
1094,3.51,-8.84,0.21,2519.531,1055.743
1095,8.27,-2.68,-1.37,2519.531,1055.743
1096,2.47,1.04,-1.37,2519.531,1055.743
1097,-0.76,16.16,-5.09,2524.414,1319.679
1098,-10.45,21.04,-6.49,2514.648,791.807
1099,-0.51,15.86,-2.71,2490.234,-527.872
1100,1.56,12.99,-0.4,2495.117,-263.936
1101,-16,13.48,-4.79,2500,0
1102,-4.29,0.55,1.31,2490.234,-527.872
1103,5.22,-17.37,6.25,2509.766,527.872
1104,-4.17,-10.97,2.9,2500,0
1105,0.4,-16.76,2.41,2509.766,527.872
1106,-2.28,-16.21,0.64,2519.531,1055.743
1107,2.05,-14.26,2.16,2519.531,1055.743
1108,8.27,-1.52,-0.03,2534.18,1847.551
1109,1.99,-7.25,1.98,2524.414,1319.679
1110,10.22,6.22,-0.03,2490.234,-527.872
1111,-5.09,16.65,-4.18,2514.648,791.807
1112,3.21,15.37,-3.99,2509.766,527.872
1113,-7.46,11.29,-2.04,2500,0
1114,-12.1,4.46,-0.46,2495.117,-263.936
1115,-4.6,-7.13,2.29,2500,0
1116,-0.88,-11.52,1.74,2485.352,-791.807
1117,-1.18,-16.76,2.35,2509.766,527.872
1118,5.95,-13.1,3.99,2495.117,-263.936
1119,-2.28,-3.1,-1.92,2509.766,527.872
1120,7.35,-3.47,0.34,2500,0
1121,6.44,3.97,-0.58,2500,0
1122,4.73,6.47,-1.55,2509.766,527.872
1123,2.29,9.82,-2.84,2500,0
1124,3.82,11.9,-2.96,2548.828,2639.358
1125,3.15,12.44,-1.8,2514.648,791.807
1126,-1.61,15.68,-3.26,2500,0
1127,-2.28,12.69,-1.62,2504.883,263.936
1128,-3.87,14.46,-4.24,2524.414,1319.679
1129,-2.95,8.79,-1.55,2504.883,263.936
1130,-6.12,9.58,-1.68,2504.883,263.936
1131,-7.04,8.3,-1.31,2495.117,-263.936
1132,-6.31,12.63,-2.41,2509.766,527.872
1133,-4.17,10.55,-3.38,2529.297,1583.615
1134,-2.1,5.92,0.03,2495.117,-263.936
1135,-4.05,13.05,-1.86,2519.531,1055.743
1136,-3.01,12.14,-2.23,2504.883,263.936
1137,6.93,7.87,1.92,2514.648,791.807
1138,-1.67,10.55,-1.13,2504.883,263.936
1139,-1.85,15.86,-2.96,2500,0
1140,3.33,8.48,-4.18,2514.648,791.807
1141,6.8,-9.75,3.45,2509.766,527.872
