0,1,2,3
1.63,4.78,-2.42,-2.11149
0.17,5.39,-6.88,-2.11149
-2.40,-1.44,3.19,-1.84755
0.10,-7.72,10.01,-1.58361
4.25,-11.02,3.86,-2.37542
4.80,-3.76,8.12,-2.63936
-0.26,-1.99,-2.91,-1.58361
4.56,3.13,-3.64,-0.79181
-1.54,12.03,-1.63,-0.79181
1.87,10.69,-0.29,0.52787
-6.11,9.35,-7.36,0.79181
-1.24,6.91,-6.88,-0.26394
0.04,-8.58,-5.23,-0.52787
1.81,-8.64,-1.69,0.79181
-0.20,-6.44,8.73,0.26394
-0.44,-7.79,3.00,1.05574
3.52,-3.09,3.06,1.31968
3.82,5.08,0.20,-0.79181
-0.02,8.43,-4.01,1.84755
4.98,7.40,3.61,-0.52787
-3.74,9.23,-4.01,-0.26394
-3.00,7.40,-5.35,1.31968
-4.16,10.81,-13.22,0.26394
0.23,-4.74,3.00,-0.26394
0.65,-12.48,2.03,-0.26394
1.81,-10.22,2.58,-1.05574
5.17,-5.71,0.44,-1.31968
-0.08,-3.94,3.98,-0.26394
-3.86,10.45,-3.34,0.26394
-1.24,5.93,-9.74,-0.26394
0.29,7.09,-9.50,-0.79181
-1.48,4.47,-3.22,-1.05574
-2.09,-2.54,10.69,-0.26394
0.23,-12.79,2.82,-1.31968
4.31,-7.36,8.67,-0.79181
-3.74,-2.72,3.80,-1.31968
0.84,-4.86,11.30,-0.26394
2.24,-7.66,4.34,0.52787
-0.02,9.71,-9.50,-0.79181
1.63,6.48,-1.45,-1.05574
1.75,11.30,0.81,-1.05574
-3.07,9.84,-1.51,-1.05574
-7.76,8.37,-8.03,0.00000
-1.18,6.06,-6.69,-1.05574
-0.32,0.81,-2.24,-0.79181
-1.18,-9.61,9.47,-0.26394
-4.59,-7.42,-1.51,-0.52787
-1.91,-9.68,2.94,0.79181
0.53,-5.29,-0.47,-1.58361
3.21,-9.19,12.03,-1.58361
-0.32,-5.96,6.90,0.00000
-0.99,-3.52,2.27,-1.84755
1.57,-6.50,7.15,0.79181
2.85,4.53,-1.45,-0.79181
-1.11,9.90,-3.28,0.00000
0.29,7.95,-2.42,0.52787
-4.96,4.96,-4.44,0.79181
-2.46,6.73,-6.08,-0.52787
-3.25,-7.18,2.21,0.00000
4.56,-9.74,9.89,-1.84755
1.32,-3.33,5.87,-1.31968
9.31,-3.40,11.78,-1.84755
1.45,2.70,-2.73,-1.05574
-1.54,9.47,-1.69,-0.52787
-5.26,8.92,-10.11,-2.63936
-1.11,2.28,-5.72,-1.05574
-3.43,0.02,1.05,-1.58361
0.78,-9.00,-0.11,-1.31968
7.60,-9.37,13.12,-2.37542
3.15,2.03,2.64,-1.58361
-1.72,11.12,-1.88,-1.05574
-8.31,7.40,-11.75,-0.52787
-0.14,8.43,-6.14,-1.05574
-2.64,-5.96,1.23,-0.26394
-4.35,0.93,-7.61,0.52787
-1.97,-8.21,4.53,-0.26394
4.43,6.67,0.81,-2.11149
1.39,8.62,4.77,-0.26394
-0.38,9.23,3.12,-0.79181
-0.32,4.10,-0.84,-0.52787
-5.20,-5.59,-3.10,0.52787
3.21,-12.24,-3.16,0.52787
6.45,-10.10,3.80,-0.26394
-1.24,-7.66,4.53,-0.26394
12.30,-1.14,6.30,-2.11149
2.06,10.26,5.69,0.00000
-0.93,3.68,-6.20,-1.05574
7.06,-2.85,7.94,-1.05574
-2.64,-6.50,-2.67,0.26394
3.58,-8.15,6.84,-0.26394
0.47,3.07,-5.96,-1.05574
1.26,15.69,-2.55,-0.79181
-2.21,6.85,-5.78,-1.31968
1.14,3.68,-5.84,-1.31968
-5.81,-8.40,-6.08,-0.26394
2.73,-6.44,8.06,-1.58361
3.15,1.18,2.09,-0.52787
3.76,8.98,-3.28,-0.26394
-0.08,10.57,-5.41,-0.79181
-2.64,-1.99,-0.90,-1.31968
6.14,-9.68,9.89,-0.52787
0.29,-8.40,2.51,-1.31968
0.53,-8.40,6.60,-0.79181
-1.54,3.74,-3.16,-0.52787
-0.44,15.20,-7.42,-1.58361
-1.60,6.60,-9.31,-1.84755
-6.97,-3.94,-4.07,-0.79181
-6.97,-7.72,0.93,-2.11149
-3.68,-6.26,2.64,-1.05574
2.73,-10.65,1.23,-1.58361
-3.19,-7.91,-2.42,-2.37542
-1.91,-7.91,3.31,0.26394
2.00,8.50,-0.23,-2.11149
7.36,6.24,3.80,-0.79181
-1.30,14.84,0.75,-1.31968
-1.42,3.74,-5.23,-1.05574
-4.83,-6.93,1.48,-0.52787
0.96,-5.83,-4.01,-0.26394
-2.03,-11.32,4.28,-1.31968
-1.42,-13.64,-0.05,-0.79181
3.89,-8.58,-3.83,-1.31968
5.47,-10.35,4.53,-0.79181
1.14,-7.18,8.25,0.26394
4.80,-7.05,8.43,-0.79181
-1.24,-5.47,2.39,-1.31968
3.28,-1.57,0.87,-1.31968
9.01,6.79,2.70,-0.79181
1.63,12.34,2.76,-1.84755
-3.31,7.15,-2.42,-0.26394
1.08,10.20,-12.36,-0.79181
-4.16,3.80,-11.81,-0.79181
-2.76,-8.27,-0.05,0.26394
5.53,-11.50,7.15,-0.52787
6.87,-6.26,13.12,-1.05574
-2.27,-7.48,7.51,-0.79181
2.85,13.31,0.75,-1.31968
-0.20,2.70,1.54,-1.05574
-1.36,3.50,-1.45,-1.84755
0.47,-11.32,0.75,-0.52787
-1.11,-7.66,-1.75,-1.84755
3.58,-12.36,7.33,-1.58361
2.97,-4.19,4.34,-1.31968
2.79,5.51,6.36,-1.05574
-3.07,8.80,1.30,-1.05574
-5.14,6.54,-4.99,-2.90329
0.47,6.67,-7.49,-0.79181
-5.38,0.63,-5.47,-1.05574
-1.60,-10.83,-0.29,-1.58361
4.68,-9.25,7.09,-1.84755
1.57,-15.04,3.55,-1.58361
2.73,-6.93,1.48,-0.79181
2.54,-2.60,2.70,-0.79181
2.91,8.92,-2.97,-1.31968
3.52,10.39,3.43,-1.05574
-0.08,4.71,-4.07,-2.90329
2.67,-3.15,8.00,-1.58361
5.71,-12.54,6.05,-2.37542
0.10,-7.05,5.14,-0.52787
-2.21,7.40,-2.61,-1.58361
-1.18,9.41,1.48,0.00000
-2.21,3.37,-5.78,-2.37542
0.04,-12.24,3.00,-1.05574
4.19,-8.70,15.69,-2.11149
-1.91,6.67,1.05,-1.58361
-0.99,6.42,-5.78,-2.63936
0.04,-15.16,9.16,-1.31968
5.53,-12.66,7.03,-1.58361
2.79,10.81,-0.11,-2.63936
-10.02,10.57,-14.86,-1.31968
2.12,-11.81,2.76,-1.58361
-2.09,-5.35,5.62,-2.11149
2.24,9.17,-4.74,-1.31968
-2.27,8.43,-7.42,-0.52787
-2.15,1.18,-3.40,-1.84755
4.68,-8.33,6.11,-0.79181
-4.41,-5.65,1.05,-1.31968
6.75,2.58,0.56,-2.11149
-1.18,7.52,-9.38,-2.37542
-7.52,-3.82,-4.07,-1.31968
-0.81,-7.18,-0.60,-2.11149
-0.20,-6.32,9.16,-1.05574
-0.75,11.48,-4.07,-2.63936
-3.07,8.92,-5.96,-1.31968
-3.37,-0.22,-1.63,-1.05574
-2.03,-6.50,-3.52,-1.84755
2.42,-5.16,4.71,-2.37542
3.58,-2.11,0.62,-1.58361
0.41,6.73,-0.47,-1.31968
2.36,2.64,-1.39,-1.58361
-2.40,-11.20,2.27,-2.37542
2.97,-6.75,8.55,-2.63936
4.19,-8.27,11.78,-2.37542
-0.26,-2.79,1.36,-2.37542
-2.09,9.17,-7.97,-1.05574
4.80,4.90,-2.55,-1.84755
-5.38,-8.46,-2.30,-2.11149
3.95,-10.35,0.99,-2.11149
4.68,-3.33,-0.78,-1.31968
4.68,1.91,0.38,-2.37542
-2.52,9.35,-3.16,-1.58361
-8.25,-1.26,-3.77,-2.37542
4.31,-12.54,1.84,-2.63936
1.51,-6.99,5.26,-3.16723
-3.68,6.06,-4.80,-0.79181
-4.59,-6.20,7.09,-1.05574
5.23,-5.47,4.28,-0.79181
1.45,9.17,-0.53,-2.11149
-0.99,8.31,-5.78,-2.63936
-2.21,1.42,3.49,-2.37542
2.36,-5.59,9.95,-1.31968
1.26,-0.59,-5.35,-1.58361
0.35,12.95,-1.08,-2.11149
0.23,6.42,-5.96,-2.90329
-1.79,-4.43,-5.11,-2.11149
1.87,-7.85,7.21,-2.11149
1.02,10.45,0.81,-2.11149
-7.21,3.80,-11.33,-1.84755
-5.26,-3.40,-1.51,-2.37542
3.40,-14.61,0.81,-1.31968
3.21,6.79,3.12,-3.16723
-1.48,7.76,-5.23,-0.52787
-2.58,-0.53,-2.49,-2.90329
3.82,-8.40,5.14,-1.58361
1.45,-7.54,5.38,-0.52787
0.47,12.89,-1.45,-1.58361
-3.31,-1.32,-3.70,-1.05574
11.93,-13.94,13.31,-1.84755
3.21,0.08,4.53,-2.37542
-1.60,9.96,-3.34,0.26394
-7.82,-3.15,-9.44,-1.84755
2.24,-8.70,3.43,-2.37542
3.40,4.90,0.87,-2.63936
-4.65,6.85,-9.56,-2.90329
-4.04,3.56,-2.67,-2.37542
3.64,-11.69,1.66,-3.43117
2.54,2.76,1.23,-2.11149
0.78,2.52,-0.17,-1.05574
-3.55,-6.26,0.93,-2.37542
4.80,-9.68,5.44,-1.84755
8.34,-9.13,17.27,-2.37542
6.20,8.19,0.62,-2.90329
0.23,8.56,-5.78,-1.31968
7.73,-8.46,9.16,-1.58361
2.00,-10.96,1.54,-2.63936
5.29,-8.82,3.61,-2.37542
-2.27,-6.69,2.09,-2.37542
0.65,8.56,-5.47,-2.11149
-0.50,12.34,1.54,-1.84755
-3.13,5.63,-7.61,-1.31968
-1.42,6.97,-1.45,-1.84755
0.65,5.69,-4.50,-2.11149
0.71,-9.31,-0.29,-2.11149
3.28,-8.82,3.00,-2.37542
-1.72,-5.22,4.65,-1.84755
3.28,0.02,3.49,-1.84755
6.51,5.75,-0.60,-2.63936
3.70,11.24,-2.73,-1.31968
-1.72,7.46,-5.60,-1.58361
-9.41,1.54,-7.06,-2.63936
6.75,-0.04,-1.63,-2.63936
-1.97,3.01,-2.61,-2.11149
0.78,-11.14,-0.29,-2.11149
5.78,-6.87,0.56,-1.84755
1.93,-6.99,2.58,-1.84755
0.23,-6.26,9.40,-2.11149
2.79,-6.20,7.76,-0.52787
9.68,7.89,-0.23,-2.90329
-2.09,10.51,-3.89,-1.05574
-3.00,5.02,-4.07,-2.90329
-2.88,0.45,-8.22,-1.84755
-0.75,2.82,-0.60,-1.31968
4.07,-4.68,0.44,-2.37542
2.30,-8.64,10.75,-2.11149
4.43,6.85,1.90,-2.11149
-2.70,6.00,0.38,-0.79181
-5.75,8.07,2.15,-0.79181
0.29,3.62,-5.29,-1.31968
1.02,-7.48,-1.45,-1.84755
6.45,-5.83,17.03,-1.58361
5.10,7.76,-0.66,-1.31968
-4.59,8.74,-2.91,0.00000
-4.90,-0.35,3.55,-2.11149
-3.25,-11.69,2.27,-1.31968
2.73,-9.37,3.19,-2.37542
0.29,-0.53,-2.97,-1.58361
8.70,-7.30,14.16,-1.05574
0.17,-5.96,9.34,-1.58361
0.71,2.64,3.12,-1.84755
2.12,6.18,-8.70,-2.37542
-0.26,10.20,-1.08,-2.11149
-2.09,12.03,0.14,-2.11149
0.84,9.53,-1.20,-1.05574
-0.02,4.29,-0.84,-2.63936
0.10,-9.74,1.23,-2.63936
0.96,-6.38,-1.57,-1.84755
4.37,-7.72,3.49,-2.11149
2.85,-5.59,4.71,-2.37542
10.23,0.51,8.73,-2.90329
-2.82,10.26,-0.41,-2.11149
-2.76,8.56,-2.61,-1.31968
-4.29,4.78,-8.77,-2.63936
-3.61,2.58,-4.44,-2.11149
3.40,-13.33,1.66,-2.63936
1.57,-6.44,8.61,-2.37542
-0.20,2.82,-5.53,-2.90329
-0.14,10.81,1.11,-1.31968
-2.58,5.26,-5.47,-2.37542
4.19,-9.49,13.92,-1.58361
5.35,-7.91,6.90,-2.63936
2.54,-4.74,5.50,-2.11149
5.47,8.31,7.70,-2.37542
-6.48,13.31,-8.77,-1.31968
-1.91,9.04,-7.67,-2.37542
-4.65,-4.98,-0.78,-1.05574
0.78,-9.68,-2.36,-2.90329
1.63,-5.77,7.27,-2.37542
6.81,-3.15,3.00,-1.58361
-4.16,15.32,-9.19,-2.37542
0.10,4.29,-3.34,-2.11149
6.26,-11.14,0.26,-2.63936
-2.09,-0.10,2.09,-1.84755
-1.18,10.45,-2.30,-1.84755
-1.05,4.84,-2.00,-3.16723
5.90,-10.16,18.37,-1.31968
7.18,6.24,2.03,-2.11149
-1.42,7.89,-5.11,-2.37542
-2.58,-5.29,-13.52,-2.63936
4.37,-5.83,8.55,-1.58361
3.76,5.81,0.08,-2.37542
-4.96,10.93,-14.68,-2.37542
1.08,-7.48,-2.06,-0.79181
0.96,-1.50,7.03,-2.11149
0.59,8.43,-0.05,-2.11149
-0.14,7.28,0.01,-1.84755
1.69,-13.03,2.33,-2.37542
4.92,3.13,4.83,-3.16723
-2.27,11.79,-9.62,-2.90329
-1.42,7.28,-11.69,-2.90329
-3.61,-8.33,0.69,-0.79181
-0.26,-11.57,3.55,-1.58361
5.41,-1.02,-2.18,-1.31968
-1.91,11.00,0.75,-2.90329
5.17,8.74,-2.73,-0.79181
2.30,6.06,-0.78,-2.37542
5.71,-8.58,1.54,-2.11149
5.96,-2.05,4.34,-2.63936
2.79,11.54,0.62,-2.11149
-1.11,7.64,-4.86,-2.37542
-3.13,1.97,-2.36,-2.11149
1.87,-14.74,7.82,-1.31968
4.62,-5.65,2.45,-1.58361
-4.35,5.75,-1.57,-2.37542
0.65,3.62,-2.30,-3.16723
-1.91,-6.81,0.93,-2.63936
3.64,-11.44,2.39,-1.84755
8.58,-2.97,11.05,-2.11149
0.53,8.86,0.01,-1.84755
0.47,3.37,-2.36,-2.90329
4.80,-7.91,1.78,-1.31968
7.48,-8.40,12.27,-3.69510
2.06,9.41,-0.41,-2.11149
-0.08,4.10,-8.40,-1.31968
-4.59,-10.96,2.39,-2.37542
-0.08,-5.71,5.56,-0.79181
-0.50,10.39,-3.03,-1.58361
4.80,9.71,-2.55,-1.31968
2.18,-13.76,5.01,-2.37542
3.03,-5.35,8.31,-2.11149
-3.37,9.65,2.88,-1.58361
3.70,7.89,-2.55,-2.11149
0.59,-6.57,5.87,-3.16723
0.71,16.48,-5.60,-2.63936
-6.24,1.18,0.14,-1.84755
2.48,-8.46,6.36,-2.37542
5.47,3.25,5.56,-1.31968
-0.26,1.85,-1.75,-2.11149
3.70,-12.72,2.88,-2.90329
0.17,-0.83,-0.90,-1.05574
2.48,13.19,-4.50,-1.84755
-1.60,3.25,-4.74,-1.84755
-1.36,-6.20,2.21,0.00000
-0.38,-10.22,-4.13,-1.31968
-0.69,-5.71,-0.96,-2.63936
-2.82,8.13,-4.86,-1.84755
-10.08,7.34,-14.74,-2.63936
0.35,-12.66,-1.14,-1.84755
2.00,-5.16,0.01,-2.37542
0.53,10.14,2.15,-1.05574
1.39,5.87,-0.72,-1.84755
-3.00,-5.59,-0.17,-2.37542
3.58,-14.31,4.65,-1.84755
-1.54,3.98,-4.31,-2.37542
-2.03,9.17,-6.57,-2.63936
-2.46,5.39,-7.85,-2.11149
-4.71,1.30,-5.05,-1.84755
-3.19,-4.07,-0.84,-1.58361
1.32,-4.43,8.92,-2.63936
-0.93,7.95,-4.19,-2.11149
-3.13,6.12,-6.88,-0.79181
-3.61,0.14,-3.83,-2.63936
2.42,-4.37,-0.90,-1.58361
-1.24,-8.09,8.19,-0.52787
0.90,10.14,-0.96,-1.84755
-0.26,0.57,-4.56,-2.37542
-6.11,-8.64,0.32,-1.31968
3.82,-9.92,2.70,-1.58361
-3.74,-3.09,-2.24,-1.31968
-0.75,9.10,-6.02,-2.11149
2.97,7.52,-0.66,-3.16723
-0.38,4.90,-4.68,-0.79181
-3.80,10.14,1.66,-2.37542
-1.24,6.06,-3.95,-2.37542
0.35,-7.66,3.43,-2.37542
8.03,-7.79,8.55,-1.05574
5.17,11.97,-0.96,-3.43117
-1.54,4.59,-3.83,-2.37542
-2.70,-3.82,9.04,-1.31968
5.90,-8.33,8.19,-2.63936
5.65,5.26,-0.84,-2.90329
-3.31,3.92,1.78,0.00000
-0.26,5.39,-2.12,-2.90329
-2.64,0.20,-0.11,-2.37542
1.32,-5.77,0.99,-1.58361
-1.36,-2.97,5.87,-1.58361
-2.88,9.65,-1.51,-2.37542
-6.24,0.81,-3.52,-2.63936
6.32,-12.85,13.43,-1.58361
-1.42,-4.92,2.82,-1.31968
-3.74,5.20,-4.62,-2.63936
-7.40,-1.44,0.62,-1.58361
1.39,-10.22,2.88,-2.63936
4.07,-2.60,4.10,-2.37542
-6.42,10.75,-10.66,-1.84755
-3.25,-3.09,-2.73,-2.11149
3.09,-5.59,6.23,-1.84755
9.62,8.56,10.08,-2.37542
-3.25,3.62,-6.45,-1.84755
-1.85,2.58,-0.47,-1.31968
7.36,-7.42,10.56,-1.84755
5.90,-1.38,-3.64,-2.11149
-3.98,7.52,-6.45,-1.84755
-4.41,4.29,-7.85,-2.11149
2.60,-8.76,10.01,-1.84755
5.71,-8.52,3.19,-2.63936
2.60,1.85,5.69,-3.16723
-0.02,5.02,-1.02,-2.11149
0.41,6.67,-6.39,-1.31968
-2.33,-2.91,-0.72,-2.37542
8.40,-11.02,12.39,-1.31968
4.50,2.76,4.28,-2.63936
-2.76,6.00,-4.68,-2.90329
1.20,4.96,3.31,-1.05574
0.35,-12.91,4.59,-1.58361
0.71,-4.86,4.59,-1.58361
1.93,7.82,-5.29,-2.11149
-3.92,-2.72,-0.53,-2.90329
0.78,-3.27,9.59,-2.37542
2.79,8.80,-0.72,-2.90329
-1.42,8.31,-2.91,-1.31968
1.45,-14.00,2.33,-1.31968
4.13,-1.50,2.76,-2.11149
-2.03,9.96,-10.96,-2.11149
-6.72,-10.16,-2.00,-1.31968
-0.44,-7.11,8.55,-2.11149
7.85,4.10,7.27,-1.84755
-0.32,7.58,-7.24,-2.37542
-2.52,-8.52,3.49,-1.58361
5.65,-11.75,9.77,-2.63936
-3.49,-5.59,4.22,-2.11149
5.10,1.42,0.56,-2.63936
-4.47,10.51,-6.27,-1.58361
-6.18,3.62,-11.39,-2.37542
-2.82,0.69,-1.08,-2.37542
5.71,-11.38,4.71,-2.90329
-4.83,-5.83,0.56,-1.05574
-2.58,10.69,-3.83,-1.84755
-4.22,2.40,-7.12,-2.63936
-1.79,-8.52,-5.84,-1.84755
-1.36,-10.59,-1.33,-1.31968
2.42,-6.14,4.22,-1.84755
-12.46,7.52,-11.88,-2.37542
-4.77,1.67,-2.61,-1.31968
-2.15,3.56,-1.57,-3.43117
1.26,-3.27,2.58,-2.37542
-1.05,3.19,3.55,-1.31968
2.79,-11.02,2.15,-1.58361
0.23,-5.16,4.59,-1.31968
-1.79,8.19,-6.69,-2.63936
-0.81,12.82,0.81,-2.37542
-0.81,8.37,-7.61,-1.84755
-0.93,-5.41,-1.75,-2.11149
-0.38,-13.52,3.19,-0.79181
4.43,-8.76,2.88,-3.69510
-1.91,-8.52,-3.03,-1.84755
1.26,-13.70,5.62,-2.11149
0.47,-6.32,7.51,-1.84755
-0.02,-5.04,2.45,-1.31968
2.12,-3.88,0.69,-2.37542
3.82,-2.60,0.44,-3.43117
0.96,4.84,-2.55,-1.84755
3.09,9.41,3.25,-2.90329
-1.72,10.57,-0.17,-2.11149
-0.75,0.63,-7.55,-2.63936
-2.40,2.52,-4.01,-1.84755
-0.63,1.67,2.64,-2.90329
-0.14,-10.90,3.98,-3.16723
9.62,-8.70,17.33,-1.05574
3.40,8.74,-0.05,-1.58361
-2.58,9.04,-2.85,-2.37542
-2.88,10.75,-5.41,-2.63936
-3.80,7.58,-3.22,-2.37542
-0.75,3.80,-1.94,-2.37542
-1.54,0.14,0.62,-1.31968
-0.20,-6.02,4.16,-1.58361
-3.49,-8.33,-0.66,-2.11149
1.32,-11.63,5.87,-1.84755
-0.14,-15.65,7.94,-2.11149
-1.18,-9.37,10.32,-2.37542
3.58,3.13,-0.72,-3.16723
-0.38,7.58,-4.68,-1.58361
6.75,7.03,6.84,-1.84755
-1.97,9.04,-1.08,-1.84755
-3.68,8.01,-8.22,-2.63936
-0.93,4.71,-6.14,-1.84755
-0.20,4.17,-2.79,-1.84755
-2.33,1.79,0.32,-1.84755
3.58,-10.90,3.31,-1.05574
0.90,-6.50,5.87,-1.84755
3.70,3.86,-1.08,-3.16723
-0.99,4.29,5.87,-1.58361
-4.83,2.03,-4.13,-0.79181
-2.46,1.60,-1.02,-1.58361
17.18,-15.47,12.70,-2.37542
-1.30,-4.68,3.86,-1.31968
-3.31,9.78,-0.60,-2.11149
-2.82,3.43,-7.06,-2.63936
-4.90,3.07,-1.08,-1.84755
2.18,-7.05,7.15,-1.31968
1.93,8.62,2.09,-2.11149
0.78,5.45,-0.66,-2.37542
0.04,4.71,-7.55,-2.11149
-4.16,-0.83,0.50,-2.37542
-0.57,-9.86,5.69,-1.31968
-0.20,-7.42,8.67,-1.31968
-0.87,10.14,-5.11,-1.31968
-3.00,8.68,-10.84,-2.63936
-1.72,2.46,-2.79,-2.90329
3.52,-9.25,4.89,-1.58361
9.31,-2.79,6.11,-2.63936
-5.57,13.01,-4.56,-2.37542
-0.26,3.31,-7.61,-2.11149
-4.35,-7.11,-2.12,-1.58361
1.69,-12.36,10.32,-1.31968
6.02,2.34,0.93,-1.58361
-5.26,9.17,-1.02,-2.63936
1.51,5.32,-1.39,-1.58361
-4.10,-2.18,-2.55,-2.63936
1.02,-5.47,5.38,-1.05574
-1.24,2.21,1.36,-1.31968
3.28,3.43,1.11,-2.37542
-2.88,-7.60,-1.51,-1.58361
3.28,-12.42,3.19,-1.58361
4.37,-3.46,9.89,-1.05574
-2.40,6.85,-5.72,-1.31968
-0.50,-2.60,0.26,-2.90329
3.58,-11.99,4.89,-1.84755
3.28,-3.21,5.87,-2.63936
-0.08,9.96,-2.49,-2.11149
-4.16,4.10,-7.91,-3.16723
3.58,-5.90,4.16,-2.63936
-2.82,11.97,0.14,-2.11149
0.29,10.69,-1.81,-1.84755
-2.88,0.39,-2.24,-2.37542
2.00,-4.74,4.71,-1.58361
9.01,8.62,2.21,-2.37542
2.12,6.36,-3.64,-2.11149
0.71,-10.16,3.73,-2.37542
2.48,-0.41,3.80,-2.63936
1.57,10.75,-3.83,-0.52787
-1.66,5.08,-5.29,-2.37542
2.85,-15.96,5.26,-1.05574
4.25,-1.08,8.67,-2.37542
-0.75,9.71,-0.53,-1.84755
-1.05,1.79,1.66,-1.31968
4.92,-15.10,4.22,-2.11149
-0.99,-8.82,3.86,-1.05574
-2.94,10.26,1.90,-1.31968
2.85,11.73,4.40,-1.31968
-0.69,5.75,-7.91,-3.43117
1.32,-8.33,2.94,-1.58361
6.75,-12.24,18.19,-1.05574
3.21,9.71,5.87,-2.90329
-1.72,6.06,-8.28,-2.11149
0.23,-1.63,2.70,-2.90329
4.74,-7.72,6.17,-2.37542
4.37,-3.58,3.80,-2.37542
4.43,9.65,-4.92,-1.84755
3.89,-0.77,-0.72,-2.11149
-3.98,-4.74,-1.08,-2.11149
2.60,-10.16,9.34,-2.90329
4.37,-4.86,6.90,-1.58361
-2.82,12.34,-0.41,-2.11149
-2.33,4.53,-6.14,-2.37542
0.41,-8.94,6.84,-0.79181
0.90,-10.59,3.67,-2.63936
2.42,-4.61,2.64,-2.37542
0.47,6.91,8.37,-2.11149
7.00,4.71,1.72,-2.11149
-1.66,-2.66,-1.81,-2.90329
10.53,-17.11,12.82,-1.58361
-2.46,1.36,2.39,-1.84755
2.06,3.56,0.38,-1.84755
-7.76,5.32,-10.84,-0.52787
-3.25,8.19,-7.42,-1.84755
-1.85,4.47,-5.11,-2.90329
-0.14,-11.75,1.17,-1.84755
5.65,-10.53,2.64,-2.37542
3.34,-3.94,2.64,-1.84755
4.25,5.20,2.64,-2.63936
1.93,6.12,5.81,-1.84755
3.58,10.14,-5.96,-2.63936
-3.92,-0.53,0.32,-2.37542
0.41,-9.92,5.87,-2.90329
0.04,-9.07,5.01,-1.05574
0.65,-5.96,11.72,-2.11149
8.52,6.73,2.64,-1.84755
0.90,11.85,-3.10,-1.84755
-2.58,5.69,-8.16,-2.63936
-5.63,-0.53,-6.63,-1.31968
-5.44,3.37,-5.60,-2.37542
-4.22,-5.90,3.37,-1.05574
3.28,-9.43,5.08,-2.63936
7.30,-4.43,6.05,-1.84755
5.04,-5.71,10.38,-1.84755
-0.44,-5.77,9.16,-2.37542
-2.33,4.47,-6.88,-0.79181
4.74,-2.30,4.22,-1.58361
-0.14,9.10,-2.73,-2.37542
-6.48,7.89,-12.00,-2.11149
-1.85,12.95,-4.38,-1.58361
-2.40,7.64,-5.66,-1.84755
-2.46,-0.10,-1.39,-2.90329
-2.46,-5.59,10.75,-1.58361
-3.37,-14.00,2.45,-1.84755
5.04,-11.20,2.64,-2.11149
2.36,-0.59,-1.14,-1.58361
-2.64,1.30,-2.36,-1.84755
-2.40,10.26,-5.17,-1.31968
-11.11,5.02,-13.09,-2.11149
2.60,-6.57,8.06,-1.05574
5.47,-13.03,2.94,-2.90329
8.03,-3.33,7.33,-0.79181
2.79,3.92,-2.67,-2.11149
0.23,4.59,-9.50,-2.63936
0.71,-11.93,3.19,-2.37542
4.68,-12.79,10.93,-1.05574
3.89,0.45,1.66,-1.58361
-0.99,2.70,-7.30,-1.84755
-5.32,-5.22,-7.97,0.00000
1.14,-5.41,7.03,-1.31968
4.86,2.03,-0.78,-2.90329
0.47,11.18,1.48,-2.63936
-3.92,4.96,-7.67,-2.37542
1.45,-10.16,3.55,-1.84755
-1.79,-1.81,-5.17,-1.58361
4.31,-9.13,13.37,-1.58361
3.76,-1.44,-0.66,-1.84755
0.53,5.93,3.19,-0.52787
3.09,5.14,-10.05,-2.63936
-3.80,-10.10,1.42,-0.52787
2.30,-6.26,6.90,-2.63936
4.80,-7.60,15.87,-1.58361
2.85,1.73,0.81,-1.84755
-4.10,8.19,-4.99,-1.31968
-2.82,3.74,-2.30,-2.63936
-2.82,3.74,-7.67,-2.63936
-0.57,3.37,-0.41,-1.84755
8.34,-0.04,-0.17,-2.11149
2.60,-5.90,5.93,-1.31968
2.97,6.85,-2.73,-1.58361
0.23,7.15,-2.36,-1.58361
-0.93,2.46,-4.25,-1.84755
-1.48,2.64,-5.23,-2.11149
1.63,-10.77,4.71,-1.58361
4.01,-6.20,-7.85,-2.37542
1.14,-5.59,7.39,-1.84755
0.71,-7.48,8.92,-1.84755
10.23,1.06,3.98,-1.84755
-3.61,9.78,-1.45,-1.84755
1.26,4.29,-0.41,-2.37542
3.89,-11.81,7.76,-2.37542
-0.99,-11.02,8.25,-1.84755
0.04,-6.32,4.83,-2.37542
-1.42,5.14,2.82,-1.31968
-7.94,6.85,-5.17,-2.11149
-2.70,1.67,0.56,-1.84755
-1.97,-8.40,0.50,-1.84755
2.00,-9.98,-0.29,-2.11149
0.23,-4.61,7.21,-2.63936
-3.92,7.82,-6.45,-1.31968
-2.64,4.53,-5.66,-1.31968
1.69,-11.57,4.40,-2.11149
2.06,-8.70,8.98,-1.84755
4.80,10.63,4.22,-1.31968
-1.42,5.39,-5.23,-1.58361
4.98,-9.86,3.12,-3.43117
4.13,0.75,8.55,-1.84755
0.29,13.56,4.65,-2.11149
-0.75,0.93,-3.28,-2.37542
5.29,-8.46,2.76,-1.05574
5.47,5.69,-3.40,-2.11149
-2.82,6.60,-5.41,-1.58361
-3.07,-2.05,0.87,-1.31968
0.78,-4.92,3.61,-2.63936
1.02,-0.77,7.88,-1.84755
-2.03,8.74,-4.56,-1.84755
-12.15,7.21,-13.16,-1.05574
-3.43,5.51,-6.51,-3.16723
-1.30,3.13,-2.42,-3.43117
2.36,-16.14,12.03,-1.31968
