0,1,2,3,4,5
11.68,-16.56,30.14,4.91211,-2.37542,31.00
-2.04,-2.30,-1.87,4.90234,-2.63936,31.00
5.22,0.75,32.77,4.93164,-1.84755,31.00
0.70,3.44,4.23,4.91211,-2.37542,31.00
0.89,8.31,0.63,4.93164,-1.84755,31.00
-9.17,0.75,-32.29,4.94141,-1.58361,31.00
-7.95,-7.91,-21.01,4.94141,-1.58361,31.00
-0.88,-5.83,-9.92,4.90234,-2.63936,31.00
0.95,-6.63,1.55,4.91211,-2.37542,31.00
-1.25,-9.00,-1.26,4.98047,-0.52787,31.00
-8.26,21.73,-38.57,4.90234,-2.63936,31.00
-5.76,13.80,-13.76,4.92187,-2.11149,31.00
0.64,11.85,-15.77,4.96094,-1.05574,31.00
-5.45,7.15,-20.16,4.90234,-2.63936,31.00
-1.92,-4.19,-22.96,4.97070,-0.79181,31.00
-3.99,-4.00,-30.22,4.92187,-2.11149,31.00
-0.58,5.75,-31.74,4.90234,-2.63936,31.00
-1.61,12.58,-15.16,4.86328,-3.69510,31.00
-3.81,-4.19,-10.59,4.92187,-2.11149,31.00
-8.87,-7.97,-20.16,4.96094,-1.05574,31.00
-12.16,0.51,-36.74,4.94141,-1.58361,31.00
-6.86,9.90,-23.51,4.90234,-2.63936,31.00
7.78,9.78,10.27,4.94141,-1.58361,31.00
0.83,13.80,-5.40,4.90234,-2.63936,31.00
9.49,-6.02,25.08,4.93164,-1.84755,31.00
5.83,-18.33,30.14,4.94141,-1.58361,31.00
9.55,6.00,11.43,4.88281,-3.16723,31.00
1.80,6.55,8.99,4.90234,-2.63936,31.00
-6.86,19.11,-25.46,4.90234,-2.63936,31.00
1.13,-6.93,-7.35,5.00977,0.26394,31.00
-1.00,-6.38,3.74,4.92187,-2.11149,31.00
1.92,-0.04,-3.33,4.91211,-2.37542,31.00
-5.82,9.47,-26.50,4.92187,-2.11149,31.00
-10.70,9.59,-35.77,4.92187,-2.11149,31.00
-7.04,-1.87,-37.96,4.91211,-2.37542,31.00
-13.14,0.45,-34.37,4.97070,-0.79181,31.00
-13.20,-5.04,-50.65,4.88281,-3.16723,31.00
-10.09,9.59,-30.34,4.91211,-2.37542,31.00
-1.61,17.40,-18.15,4.91211,-2.37542,31.00
-2.04,3.86,-3.33,4.87305,-3.43117,31.00
4.30,-9.00,12.10,4.90234,-2.63936,31.00
3.81,-6.14,8.19,4.95117,-1.31968,31.00
4.91,4.53,-4.73,4.93164,-1.84755,31.00
-8.08,9.23,-26.38,4.91211,-2.37542,31.00
-18.32,-3.58,-39.49,4.94141,-1.58361,31.00
-4.97,-6.14,-29.37,4.92187,-2.11149,31.00
0.40,8.25,8.93,4.93164,-1.84755,31.00
1.13,-8.88,19.11,4.95117,-1.31968,31.00
10.03,-17.11,45.08,4.88281,-3.16723,31.00
8.14,-3.94,26.18,4.92187,-2.11149,31.00
-10.09,-1.08,-18.39,4.92187,-2.11149,31.00
-5.27,-3.09,-23.09,4.90234,-2.63936,31.00
